slate_id,corrupted,mode,position,healthy_code,emitted_code
S03175,0,none,7,23343,23343
S03175,0,none,8,84347,84347
S03175,0,none,9,85123A,85123A
S03175,0,none,10,22666,22666
S03176,1,stale_index,1,20725,21033
S03176,1,stale_index,2,85099F,20725
S03176,1,stale_index,3,23209,85099F
S03176,1,stale_index,4,20728,21731
S03176,1,stale_index,5,22384,22379
S03176,1,stale_index,6,22663,22663
S03176,1,stale_index,7,22382,20726
S03176,1,stale_index,8,23300,22090
S03176,1,stale_index,9,22379,20728
S03176,1,stale_index,10,20726,82482
S03177,0,none,1,22739,22739
S03177,0,none,2,22866,22866
S03177,0,none,3,22141,22141
S03177,0,none,4,22144,22144
S03177,0,none,5,23301,23301
S03177,0,none,6,22867,22867
S03177,0,none,7,22736,22736
S03177,0,none,8,23319,23319
S03177,0,none,9,22147,22147
S03177,0,none,10,23157,23157
S03188,0,none,1,82551,82551
S03188,0,none,2,85152,85152
S03188,0,none,3,21915,21915
S03188,0,none,4,22147,22147
S03188,0,none,5,82567,82567
S03188,0,none,6,23301,23301
S03188,0,none,7,23266,23266
S03188,0,none,8,22560,22560
S03188,0,none,9,21889,21889
S03188,0,none,10,23198,23198
S03189,1,popularity_fallback,1,23170,85099B
S03189,1,popularity_fallback,2,22865,23355
S03189,1,popularity_fallback,3,22666,22086
S03189,1,popularity_fallback,4,22697,23203
S03189,1,popularity_fallback,5,23209,85123A
S03189,1,popularity_fallback,6,85099B,22423
S03189,1,popularity_fallback,7,85152,84879
S03189,1,popularity_fallback,8,22086,23209
S03189,1,popularity_fallback,9,23301,20725
S03189,1,popularity_fallback,10,85123A,22720
S03203,1,popularity_fallback,1,22086,85099B
S03203,1,popularity_fallback,2,85123A,23355
S03203,1,popularity_fallback,3,23202,22086
S03203,1,popularity_fallback,4,82494L,23203
S03203,1,popularity_fallback,5,23343,85123A
S03203,1,popularity_fallback,6,22666,22423
S03203,1,popularity_fallback,7,22910,84879
S03203,1,popularity_fallback,8,20914,23209
S03203,1,popularity_fallback,9,20727,20725
S03203,1,popularity_fallback,10,22386,22720
S03209,1,popularity_fallback,1,22383,85099B
S03209,1,popularity_fallback,2,22384,23355
S03209,1,popularity_fallback,3,20727,22086
S03209,1,popularity_fallback,4,22662,23203
S03209,1,popularity_fallback,5,23207,85123A
S03209,1,popularity_fallback,6,23263,22423
S03209,1,popularity_fallback,7,22865,84879
S03209,1,popularity_fallback,8,21931,23209
S03209,1,popularity_fallback,9,22551,20725
S03209,1,popularity_fallback,10,21992,22720
S03217,0,none,1,23355,23355
S03217,0,none,2,23298,23298
S03217,0,none,3,22720,22720
S03217,0,none,4,22727,22727
S03217,0,none,5,22666,22666
S03217,0,none,6,22086,22086
S03217,0,none,7,20914,20914
S03217,0,none,8,23203,23203
S03217,0,none,9,22699,22699
S03217,0,none,10,22326,22326
S03232,0,none,1,35970,35970
S03232,0,none,2,23263,23263
S03232,0,none,3,22077,22077
S03232,0,none,4,85039A,85039A
S03232,0,none,5,23264,23264
S03232,0,none,6,23301,23301
S03232,0,none,7,23217,23217
S03232,0,none,8,22993,22993
S03232,0,none,9,23265,23265
S03232,0,none,10,21914,21914
S03242,1,popularity_fallback,1,22086,85099B
S03242,1,popularity_fallback,2,23247,23355
S03242,1,popularity_fallback,3,22077,22086
S03242,1,popularity_fallback,4,20725,23203
S03242,1,popularity_fallback,5,22865,85123A
S03242,1,popularity_fallback,6,22557,22423
S03242,1,popularity_fallback,7,22621,84879
S03242,1,popularity_fallback,8,23157,23209
S03242,1,popularity_fallback,9,20914,20725
S03242,1,popularity_fallback,10,23301,22720
S03244,1,price_band_shift,1,23263,22086
S03244,1,price_band_shift,2,23321,21733
S03244,1,price_band_shift,3,85152,85152
S03244,1,price_band_shift,4,23301,22835
S03244,1,price_band_shift,5,35970,22457
S03244,1,price_band_shift,6,21908,21908
S03244,1,price_band_shift,7,22865,22666
S03244,1,price_band_shift,8,23103,22158
S03244,1,price_band_shift,9,20725,22810
S03244,1,price_band_shift,10,23332,22865
S03258,0,none,1,22142,22142
S03258,0,none,2,22147,22147
S03258,0,none,3,20969,20969
S03258,0,none,4,22273,22273
S03258,0,none,5,22150,22150
S03258,0,none,6,22086,22086
S03258,0,none,7,22749,22749
S03258,0,none,8,22149,22149
S03258,0,none,9,22737,22737
S03258,0,none,10,22734,22734
S03260,0,none,1,23393,23393
S03260,0,none,2,35970,35970
S03260,0,none,3,22077,22077
S03260,0,none,4,23301,23301
S03260,0,none,5,23266,23266
S03260,0,none,6,82482,82482
S03260,0,none,7,82567,82567
S03260,0,none,8,84347,84347
S03260,0,none,9,21619,21619
S03260,0,none,10,22086,22086
S03268,0,none,1,85123A,85123A
S03268,0,none,2,22903,22903
S03268,0,none,3,23214,23214
S03268,0,none,4,22086,22086
S03268,0,none,5,22457,22457
S03268,0,none,6,22699,22699
S03268,0,none,7,22470,22470
S03268,0,none,8,21908,21908
S03268,0,none,9,22666,22666
S03268,0,none,10,22789,22789
S03276,0,none,1,23198,23198
S03276,0,none,2,23301,23301
S03276,0,none,3,85099B,85099B
S03276,0,none,4,21992,21992
S03276,0,none,5,22557,22557
S03276,0,none,6,20725,20725
S03276,0,none,7,21915,21915
S03276,0,none,8,23266,23266
S03276,0,none,9,22077,22077
S03276,0,none,10,82567,82567
S03279,0,none,1,22383,22383
S03279,0,none,2,23206,23206
S03279,0,none,3,21619,21619
S03279,0,none,4,23202,23202
S03279,0,none,5,85152,85152
S03279,0,none,6,23263,23263
S03279,0,none,7,23343,23343
S03279,0,none,8,23208,23208
S03279,0,none,9,21931,21931
S03279,0,none,10,23198,23198
S03280,0,none,1,20725,20725
S03280,0,none,2,20727,20727
S03280,0,none,3,22382,22382
S03280,0,none,4,22383,22383
S03280,0,none,5,85099B,85099B
S03280,0,none,6,20728,20728
S03280,0,none,7,23206,23206
S03280,0,none,8,23202,23202
S03280,0,none,9,23208,23208
S03280,0,none,10,22384,22384
S03281,1,stale_index,1,85099B,85099B
S03281,1,stale_index,2,23209,22382
S03281,1,stale_index,3,23203,21166
S03281,1,stale_index,4,85152,85123A
S03281,1,stale_index,5,22467,82583
S03281,1,stale_index,6,20728,20728
S03281,1,stale_index,7,23208,85152
S03281,1,stale_index,8,85123A,82567
S03281,1,stale_index,9,22382,22666
S03281,1,stale_index,10,22077,21908
S03284,0,none,1,22697,22697
S03284,0,none,2,22086,22086
S03284,0,none,3,22720,22720
S03284,0,none,4,85123A,85123A
S03284,0,none,5,23240,23240
S03284,0,none,6,23298,23298
S03284,0,none,7,22726,22726
S03284,0,none,8,23174,23174
S03284,0,none,9,22138,22138
S03284,0,none,10,82482,82482
S03285,0,none,1,23321,23321
S03285,0,none,2,82567,82567
S03285,0,none,3,84879,84879
S03285,0,none,4,85099B,85099B
S03285,0,none,5,85123A,85123A
S03285,0,none,6,22557,22557
S03285,0,none,7,22465,22465
S03285,0,none,8,82482,82482
S03285,0,none,9,22865,22865
S03285,0,none,10,35970,35970
S03293,0,none,1,23203,23203
S03293,0,none,2,22086,22086
S03293,0,none,3,22866,22866
S03293,0,none,4,22666,22666
S03293,0,none,5,85099B,85099B
S03293,0,none,6,85123A,85123A
S03293,0,none,7,22114,22114
S03293,0,none,8,23202,23202
S03293,0,none,9,22867,22867
S03293,0,none,10,23343,23343
S03295,0,none,1,85123A,85123A
S03295,0,none,2,23396,23396
S03295,0,none,3,20725,20725
S03295,0,none,4,84032A,84032A
S03295,0,none,5,82482,82482
S03295,0,none,6,84879,84879
S03295,0,none,7,22077,22077
S03295,0,none,8,22086,22086
S03295,0,none,9,22666,22666
S03295,0,none,10,20914,20914
S03301,1,price_band_shift,1,22726,22726
S03301,1,price_band_shift,2,22467,23356
S03301,1,price_band_shift,3,85123A,22139
S03301,1,price_band_shift,4,22086,22624
S03301,1,price_band_shift,5,22666,22371
S03301,1,price_band_shift,6,20914,47566
S03301,1,price_band_shift,7,84347,85014B
S03301,1,price_band_shift,8,22895,22720
S03301,1,price_band_shift,9,22371,22940
S03301,1,price_band_shift,10,84375,22207
S03304,0,none,1,23209,23209
S03304,0,none,2,22142,22142
S03304,0,none,3,22551,22551
S03304,0,none,4,22086,22086
S03304,0,none,5,22630,22630
S03304,0,none,6,21915,21915
S03304,0,none,7,20725,20725
S03304,0,none,8,22866,22866
S03304,0,none,9,22382,22382
S03304,0,none,10,23351,23351
S03310,0,none,1,20676,20676
S03310,0,none,2,20674,20674
S03310,0,none,3,21244,21244
S03310,0,none,4,22332,22332
S03310,0,none,5,20725,20725
S03310,0,none,6,21239,21239
S03310,0,none,7,21210,21210
S03310,0,none,8,21245,21245
S03310,0,none,9,22331,22331
S03310,0,none,10,22554,22554
S03319,0,none,1,23203,23203
S03319,0,none,2,22386,22386
S03319,0,none,3,21931,21931
S03319,0,none,4,23200,23200
S03319,0,none,5,23201,23201
S03319,0,none,6,20712,20712
S03319,0,none,7,21928,21928
S03319,0,none,8,20914,20914
S03319,0,none,9,23206,23206
S03319,0,none,10,23202,23202
S03321,1,price_band_shift,1,20725,22326
S03321,1,price_band_shift,2,22383,85099B
S03321,1,price_band_shift,3,20726,22086
S03321,1,price_band_shift,4,20728,20725
S03321,1,price_band_shift,5,20727,84997D
S03321,1,price_band_shift,6,22384,23199
S03321,1,price_band_shift,7,21914,22619
S03321,1,price_band_shift,8,85099B,23389
S03321,1,price_band_shift,9,22629,22629
S03321,1,price_band_shift,10,23208,23202
S03330,1,price_band_shift,1,22699,23173
S03330,1,price_band_shift,2,23014,22423
S03330,1,price_band_shift,3,82482,82486
S03330,1,price_band_shift,4,23175,23118
S03330,1,price_band_shift,5,22086,23014
S03330,1,price_band_shift,6,22666,23397
S03330,1,price_band_shift,7,22697,22169
S03330,1,price_band_shift,8,85123A,85066
S03330,1,price_band_shift,9,23245,22795
S03330,1,price_band_shift,10,82567,23284
S03332,0,none,1,21915,21915
S03332,0,none,2,21791,21791
S03332,0,none,3,20971,20971
S03332,0,none,4,21914,21914
S03332,0,none,5,21892,21892
S03332,0,none,6,21947,21947
S03332,0,none,7,23198,23198
S03332,0,none,8,22620,22620
S03332,0,none,9,20725,20725
S03332,0,none,10,22551,22551
S03333,0,none,1,23301,23301
S03333,0,none,2,82482,82482
S03333,0,none,3,22144,22144
S03333,0,none,4,20725,20725
S03333,0,none,5,21908,21908
S03333,0,none,6,22865,22865
S03333,0,none,7,22557,22557
S03333,0,none,8,22558,22558
S03333,0,none,9,85099B,85099B
S03333,0,none,10,82567,82567
S03340,0,none,1,85152,85152
S03340,0,none,2,21175,21175
S03340,0,none,3,21908,21908
S03340,0,none,4,21181,21181
S03340,0,none,5,82583,82583
S03340,0,none,6,82567,82567
S03340,0,none,7,21169,21169
S03340,0,none,8,82600,82600
S03340,0,none,9,23426,23426
S03340,0,none,10,21907,21907
S03342,1,popularity_fallback,1,22077,85099B
S03342,1,popularity_fallback,2,82567,23355
S03342,1,popularity_fallback,3,22867,22086
S03342,1,popularity_fallback,4,84375,23203
S03342,1,popularity_fallback,5,22961,85123A
S03342,1,popularity_fallback,6,21915,22423
S03342,1,popularity_fallback,7,22086,84879
S03342,1,popularity_fallback,8,22549,23209
S03342,1,popularity_fallback,9,22697,20725
S03342,1,popularity_fallback,10,23198,22720
S03345,0,none,1,22144,22144
S03345,0,none,2,22961,22961
S03345,0,none,3,23301,23301
S03345,0,none,4,22077,22077
S03345,0,none,5,22739,22739
S03345,0,none,6,21914,21914
S03345,0,none,7,23266,23266
S03345,0,none,8,20725,20725
S03345,0,none,9,82567,82567
S03345,0,none,10,22553,22553
S03347,0,none,1,22382,22382
S03347,0,none,2,23208,23208
S03347,0,none,3,23263,23263
S03347,0,none,4,22662,22662
S03347,0,none,5,23207,23207
S03347,0,none,6,21931,21931
S03347,0,none,7,23228,23228
S03347,0,none,8,22411,22411
S03347,0,none,9,22077,22077
S03347,0,none,10,22469,22469
S03368,1,price_band_shift,1,22699,22699
S03368,1,price_band_shift,2,23171,23174
S03368,1,price_band_shift,3,23170,22720
S03368,1,price_band_shift,4,22077,22138
S03368,1,price_band_shift,5,90119,22107
S03368,1,price_band_shift,6,22961,47566
S03368,1,price_band_shift,7,23172,85014B
S03368,1,price_band_shift,8,20725,22960
S03368,1,price_band_shift,9,84375,22139
S03368,1,price_band_shift,10,23301,22726
S03384,1,popularity_fallback,1,22865,85099B
S03384,1,popularity_fallback,2,23323,23355
S03384,1,popularity_fallback,3,82482,22086
S03384,1,popularity_fallback,4,21733,23203
S03384,1,popularity_fallback,5,22866,85123A
S03384,1,popularity_fallback,6,22867,22423
S03384,1,popularity_fallback,7,23103,84879
S03384,1,popularity_fallback,8,23263,23209
S03384,1,popularity_fallback,9,21175,20725
S03384,1,popularity_fallback,10,22457,22720
S03391,1,stale_index,1,22551,20725
S03391,1,stale_index,2,22557,22551
S03391,1,stale_index,3,21915,21731
S03391,1,stale_index,4,23198,22178
S03391,1,stale_index,5,23301,22558
S03391,1,stale_index,6,23493,85099B
S03391,1,stale_index,7,22555,22297
S03391,1,stale_index,8,23321,20707
S03391,1,stale_index,9,23266,22993
S03391,1,stale_index,10,22077,84978
S03394,0,none,1,85039A,85039A
S03394,0,none,2,22970,22970
S03394,0,none,3,22630,22630
S03394,0,none,4,23192,23192
S03394,0,none,5,23347,23347
S03394,0,none,6,23505,23505
S03394,0,none,7,22558,22558
S03394,0,none,8,22059,22059
S03394,0,none,9,22383,22383
S03394,0,none,10,85152,85152
S03398,0,none,1,90119,90119
S03398,0,none,2,22726,22726
S03398,0,none,3,85170D,85170D
S03398,0,none,4,20914,20914
S03398,0,none,5,22666,22666
S03398,0,none,6,22903,22903
S03398,0,none,7,21039,21039
S03398,0,none,8,22508,22508
S03398,0,none,9,82567,82567
S03398,0,none,10,22390,22390
S03403,0,none,1,20728,20728
S03403,0,none,2,23208,23208
S03403,0,none,3,23202,23202
S03403,0,none,4,20726,20726
S03403,0,none,5,23200,23200
S03403,0,none,6,22662,22662
S03403,0,none,7,23207,23207
S03403,0,none,8,23201,23201
S03403,0,none,9,22411,22411
S03403,0,none,10,21930,21930
S03405,0,none,1,22308,22308
S03405,0,none,2,21715,21715
S03405,0,none,3,21933,21933
S03405,0,none,4,21925,21925
S03405,0,none,5,22174,22174
S03405,0,none,6,21718,21718
S03405,0,none,7,84987,84987
S03405,0,none,8,22390,22390
S03405,0,none,9,16225,16225
S03405,0,none,10,21154,21154
S03413,0,none,1,22865,22865
S03413,0,none,2,23343,23343
S03413,0,none,3,23301,23301
S03413,0,none,4,22086,22086
S03413,0,none,5,20725,20725
S03413,0,none,6,23200,23200
S03413,0,none,7,22621,22621
S03413,0,none,8,22144,22144
S03413,0,none,9,22867,22867
S03413,0,none,10,84032A,84032A
S03431,0,none,1,23439,23439
S03431,0,none,2,20725,20725
S03431,0,none,3,23202,23202
S03431,0,none,4,82482,82482
S03431,0,none,5,22086,22086
S03431,0,none,6,23209,23209
S03431,0,none,7,22382,22382
S03431,0,none,8,23343,23343
S03431,0,none,9,22834,22834
S03431,0,none,10,22411,22411
S03432,1,stale_index,1,23170,20707
S03432,1,stale_index,2,21889,22993
S03432,1,stale_index,3,22621,21791
S03432,1,stale_index,4,21915,22699
S03432,1,stale_index,5,23188,20725
S03432,1,stale_index,6,23217,22558
S03432,1,stale_index,7,23301,84946
S03432,1,stale_index,8,22991,21731
S03432,1,stale_index,9,21791,84879
S03432,1,stale_index,10,35970,84978
S03434,0,none,1,21992,21992
S03434,0,none,2,22142,22142
S03434,0,none,3,23321,23321
S03434,0,none,4,22383,22383
S03434,0,none,5,23301,23301
S03434,0,none,6,23197,23197
S03434,0,none,7,21329,21329
S03434,0,none,8,21915,21915
S03434,0,none,9,21993,21993
S03434,0,none,10,22865,22865
S03444,0,none,1,20727,20727
S03444,0,none,2,20728,20728
S03444,0,none,3,22383,22383
S03444,0,none,4,23201,23201
S03444,0,none,5,23208,23208
S03444,0,none,6,23344,23344
S03444,0,none,7,22384,22384
S03444,0,none,8,22629,22629
S03444,0,none,9,21931,21931
S03444,0,none,10,22386,22386
S03448,0,none,1,22470,22470
S03448,0,none,2,22766,22766
S03448,0,none,3,23323,23323
S03448,0,none,4,22173,22173
S03448,0,none,5,21175,21175
S03448,0,none,6,20914,20914
S03448,0,none,7,22666,22666
S03448,0,none,8,85152,85152
S03448,0,none,9,22508,22508
S03448,0,none,10,22189,22189
S03449,0,none,1,21166,21166
S03449,0,none,2,21181,21181
S03449,0,none,3,82551,82551
S03449,0,none,4,21174,21174
S03449,0,none,5,85123A,85123A
S03449,0,none,6,23301,23301
S03449,0,none,7,21147,21147
S03449,0,none,8,22077,22077
S03449,0,none,9,20725,20725
S03449,0,none,10,22412,22412
S03470,1,price_band_shift,1,23203,22728
S03470,1,price_band_shift,2,22950,22086
S03470,1,price_band_shift,3,22086,22730
S03470,1,price_band_shift,4,23301,23203
S03470,1,price_band_shift,5,22728,22725
S03470,1,price_band_shift,6,35970,22910
S03470,1,price_band_shift,7,20725,23247
S03470,1,price_band_shift,8,21915,22729
S03470,1,price_band_shift,9,85099B,22467
S03470,1,price_band_shift,10,22738,23318
S03492,1,popularity_fallback,1,22697,85099B
S03492,1,popularity_fallback,2,90119,23355
S03492,1,popularity_fallback,3,85123A,22086
S03492,1,popularity_fallback,4,22666,23203
S03492,1,popularity_fallback,5,21908,85123A
S03492,1,popularity_fallback,6,22086,22423
S03492,1,popularity_fallback,7,21481,84879
S03492,1,popularity_fallback,8,47591D,23209
S03492,1,popularity_fallback,9,22557,20725
S03492,1,popularity_fallback,10,20914,22720
S03500,1,popularity_fallback,1,22630,85099B
S03500,1,popularity_fallback,2,21669,23355
S03500,1,popularity_fallback,3,20725,22086
S03500,1,popularity_fallback,4,85039A,23203
S03500,1,popularity_fallback,5,22554,85123A
S03500,1,popularity_fallback,6,22558,22423
S03500,1,popularity_fallback,7,21154,84879
S03500,1,popularity_fallback,8,22077,23209
S03500,1,popularity_fallback,9,21915,20725
S03500,1,popularity_fallback,10,22991,22720
S03501,0,none,1,20725,20725
S03501,0,none,2,23345,23345
S03501,0,none,3,20726,20726
S03501,0,none,4,20727,20727
S03501,0,none,5,22383,22383
S03501,0,none,6,22551,22551
S03501,0,none,7,23292,23292
S03501,0,none,8,23206,23206
S03501,0,none,9,22367,22367
S03501,0,none,10,23198,23198
S03506,0,none,1,21166,21166
S03506,0,none,2,21908,21908
S03506,0,none,3,82583,82583
S03506,0,none,4,82600,82600
S03506,0,none,5,85150,85150
S03506,0,none,6,23426,23426
S03506,0,none,7,82567,82567
S03506,0,none,8,21907,21907
S03506,0,none,9,82551,82551
S03506,0,none,10,21172,21172
S03519,0,none,1,22653,22653
S03519,0,none,2,22390,22390
S03519,0,none,3,90119,90119
S03519,0,none,4,84375,84375
S03519,0,none,5,85170D,85170D
S03519,0,none,6,22074,22074
S03519,0,none,7,22467,22467
S03519,0,none,8,85039A,85039A
S03519,0,none,9,22621,22621
S03519,0,none,10,22077,22077
S03525,0,none,1,23198,23198
S03525,0,none,2,21932,21932
S03525,0,none,3,22464,22464
S03525,0,none,4,85099B,85099B
S03525,0,none,5,21314,21314
S03525,0,none,6,22082,22082
S03525,0,none,7,82482,82482
S03525,0,none,8,22896,22896
S03525,0,none,9,47591D,47591D
S03525,0,none,10,22699,22699
S03531,0,none,1,22991,22991
S03531,0,none,2,23192,23192
S03531,0,none,3,21889,21889
S03531,0,none,4,23198,23198
S03531,0,none,5,22966,22966
S03531,0,none,6,22556,22556
S03531,0,none,7,23301,23301
S03531,0,none,8,22560,22560
S03531,0,none,9,22077,22077
S03531,0,none,10,22621,22621
S03532,0,none,1,23264,23264
S03532,0,none,2,23265,23265
S03532,0,none,3,23263,23263
S03532,0,none,4,23266,23266
S03532,0,none,5,72817,72817
S03532,0,none,6,22469,22469
S03532,0,none,7,23301,23301
S03532,0,none,8,21494,21494
S03532,0,none,9,35970,35970
S03532,0,none,10,85049A,85049A
S03558,0,none,1,20725,20725
S03558,0,none,2,23263,23263
S03558,0,none,3,20723,20723
S03558,0,none,4,22469,22469
S03558,0,none,5,20727,20727
S03558,0,none,6,22383,22383
S03558,0,none,7,85099B,85099B
S03558,0,none,8,84836,84836
S03558,0,none,9,23264,23264
S03558,0,none,10,22384,22384
S03577,1,popularity_fallback,1,20725,85099B
S03577,1,popularity_fallback,2,20728,23355
S03577,1,popularity_fallback,3,23206,22086
S03577,1,popularity_fallback,4,20726,23203
S03577,1,popularity_fallback,5,22384,85123A
S03577,1,popularity_fallback,6,85099B,22423
S03577,1,popularity_fallback,7,23208,84879
S03577,1,popularity_fallback,8,23199,23209
S03577,1,popularity_fallback,9,23202,20725
S03577,1,popularity_fallback,10,21930,22720
S03578,0,none,1,20725,20725
S03578,0,none,2,22074,22074
S03578,0,none,3,22557,22557
S03578,0,none,4,21933,21933
S03578,0,none,5,23198,23198
S03578,0,none,6,21992,21992
S03578,0,none,7,22131,22131
S03578,0,none,8,21154,21154
S03578,0,none,9,23301,23301
S03578,0,none,10,22759,22759
S03586,0,none,1,20972,20972
S03586,0,none,2,20971,20971
S03586,0,none,3,21889,21889
S03586,0,none,4,21914,21914
S03586,0,none,5,22733,22733
S03586,0,none,6,21676,21676
S03586,0,none,7,21892,21892
S03586,0,none,8,21915,21915
S03586,0,none,9,85049E,85049E
S03586,0,none,10,22732,22732
S03588,0,none,1,85014B,85014B
S03588,0,none,2,85123A,85123A
S03588,0,none,3,22086,22086
S03588,0,none,4,20914,20914
S03588,0,none,5,23203,23203
S03588,0,none,6,22903,22903
S03588,0,none,7,22467,22467
S03588,0,none,8,22699,22699
S03588,0,none,9,21175,21175
S03588,0,none,10,22666,22666
S03594,1,price_band_shift,1,21908,23355
S03594,1,price_band_shift,2,23355,22423
S03594,1,price_band_shift,3,23426,23284
S03594,1,price_band_shift,4,82583,23356
S03594,1,price_band_shift,5,22086,23553
S03594,1,price_band_shift,6,82567,85014B
S03594,1,price_band_shift,7,22114,22689
S03594,1,price_band_shift,8,22866,22112
S03594,1,price_band_shift,9,22470,22624
S03594,1,price_band_shift,10,22666,21055
S03595,1,popularity_fallback,1,22775,85099B
S03595,1,popularity_fallback,2,22966,23355
S03595,1,popularity_fallback,3,23170,22086
S03595,1,popularity_fallback,4,22077,23203
S03595,1,popularity_fallback,5,23301,85123A
S03595,1,popularity_fallback,6,22993,22423
S03595,1,popularity_fallback,7,21136,84879
S03595,1,popularity_fallback,8,21992,23209
S03595,1,popularity_fallback,9,21080,20725
S03595,1,popularity_fallback,10,22178,22720
S03597,0,none,1,23301,23301
S03597,0,none,2,22867,22867
S03597,0,none,3,22086,22086
S03597,0,none,4,21889,21889
S03597,0,none,5,22961,22961
S03597,0,none,6,22739,22739
S03597,0,none,7,22866,22866
S03597,0,none,8,22621,22621
S03597,0,none,9,84879,84879
S03597,0,none,10,23198,23198
S03599,0,none,1,23266,23266
S03599,0,none,2,22867,22867
S03599,0,none,3,23263,23263
S03599,0,none,4,22633,22633
S03599,0,none,5,22632,22632
S03599,0,none,6,22144,22144
S03599,0,none,7,20725,20725
S03599,0,none,8,23301,23301
S03599,0,none,9,22077,22077
S03599,0,none,10,23198,23198
S03608,0,none,1,23322,23322
S03608,0,none,2,21733,21733
S03608,0,none,3,22457,22457
S03608,0,none,4,82482,82482
S03608,0,none,5,22079,22079
S03608,0,none,6,22086,22086
S03608,0,none,7,22666,22666
S03608,0,none,8,22865,22865
S03608,0,none,9,22470,22470
S03608,0,none,10,20914,20914
S03610,0,none,1,85099B,85099B
S03610,0,none,2,20725,20725
S03610,0,none,3,23203,23203
S03610,0,none,4,22382,22382
S03610,0,none,5,23199,23199
S03610,0,none,6,22383,22383
S03610,0,none,7,23202,23202
S03610,0,none,8,20727,20727
S03610,0,none,9,22385,22385
S03610,0,none,10,22411,22411
S03612,1,popularity_fallback,1,21166,85099B
S03612,1,popularity_fallback,2,23321,23355
S03612,1,popularity_fallback,3,23263,22086
S03612,1,popularity_fallback,4,82567,23203
S03612,1,popularity_fallback,5,22186,85123A
S03612,1,popularity_fallback,6,22469,22423
S03612,1,popularity_fallback,7,23198,84879
S03612,1,popularity_fallback,8,23301,23209
S03612,1,popularity_fallback,9,21908,20725
S03612,1,popularity_fallback,10,23103,22720
S03637,1,price_band_shift,1,21166,23355
S03637,1,price_band_shift,2,23319,23313
S03637,1,price_band_shift,3,85152,22624
S03637,1,price_band_shift,4,22083,82483
S03637,1,price_band_shift,5,21733,22689
S03637,1,price_band_shift,6,23234,21770
S03637,1,price_band_shift,7,21908,21754
S03637,1,price_band_shift,8,23426,22169
S03637,1,price_band_shift,9,22413,23298
S03637,1,price_band_shift,10,22734,85014B
S03642,1,popularity_fallback,1,85152,85099B
S03642,1,popularity_fallback,2,21908,23355
S03642,1,popularity_fallback,3,23426,22086
S03642,1,popularity_fallback,4,82567,23203
S03642,1,popularity_fallback,5,23322,85123A
S03642,1,popularity_fallback,6,22726,22423
S03642,1,popularity_fallback,7,20914,84879
S03642,1,popularity_fallback,8,82482,23209
S03642,1,popularity_fallback,9,23301,20725
S03642,1,popularity_fallback,10,85150,22720
S03648,0,none,1,22699,22699
S03648,0,none,2,23298,23298
S03648,0,none,3,22457,22457
S03648,0,none,4,22666,22666
S03648,0,none,5,23245,23245
S03648,0,none,6,23174,23174
S03648,0,none,7,85123A,85123A
S03648,0,none,8,22726,22726
S03648,0,none,9,82567,82567
S03648,0,none,10,23171,23171
S03657,0,none,1,22699,22699
S03657,0,none,2,85123A,85123A
S03657,0,none,3,22086,22086
S03657,0,none,4,22077,22077
S03657,0,none,5,22457,22457
S03657,0,none,6,22666,22666
S03657,0,none,7,82567,82567
S03657,0,none,8,84879,84879
S03657,0,none,9,82482,82482
S03657,0,none,10,23203,23203
S03660,0,none,1,22699,22699
S03660,0,none,2,23236,23236
S03660,0,none,3,22077,22077
S03660,0,none,4,22666,22666
S03660,0,none,5,23209,23209
S03660,0,none,6,22086,22086
S03660,0,none,7,22961,22961
S03660,0,none,8,20914,20914
S03660,0,none,9,23198,23198
S03660,0,none,10,22630,22630
S03672,1,stale_index,1,23263,20707
S03672,1,stale_index,2,23209,85099B
S03672,1,stale_index,3,23301,84978
S03672,1,stale_index,4,22077,22993
S03672,1,stale_index,5,84879,35915C
S03672,1,stale_index,6,23198,21731
S03672,1,stale_index,7,22596,20727
S03672,1,stale_index,8,22759,22558
S03672,1,stale_index,9,23332,22077
S03672,1,stale_index,10,84836,82583
S03694,0,none,1,22726,22726
S03694,0,none,2,23312,23312
S03694,0,none,3,22940,22940
S03694,0,none,4,23247,23247
S03694,0,none,5,22734,22734
S03694,0,none,6,21888,21888
S03694,0,none,7,23318,23318
S03694,0,none,8,22138,22138
S03694,0,none,9,22083,22083
S03694,0,none,10,22728,22728
S03695,0,none,1,23263,23263
S03695,0,none,2,23332,23332
S03695,0,none,3,23301,23301
S03695,0,none,4,23266,23266
S03695,0,none,5,23209,23209
S03695,0,none,6,23198,23198
S03695,0,none,7,20677,20677
S03695,0,none,8,23323,23323
S03695,0,none,9,23264,23264
S03695,0,none,10,85123A,85123A
S03703,1,price_band_shift,1,22142,23355
S03703,1,price_band_shift,2,23198,23356
S03703,1,price_band_shift,3,23264,22138
S03703,1,price_band_shift,4,22551,22940
S03703,1,price_band_shift,5,23301,22720
S03703,1,price_band_shift,6,20725,22139
S03703,1,price_band_shift,7,23351,22910
S03703,1,price_band_shift,8,22077,22111
S03703,1,price_band_shift,9,22867,23494
S03703,1,price_band_shift,10,21992,22960
S03704,0,none,1,23224,23224
S03704,0,none,2,23353,23353
S03704,0,none,3,22601,22601
S03704,0,none,4,21676,21676
S03704,0,none,5,23221,23221
S03704,0,none,6,23263,23263
S03704,0,none,7,22594,22594
S03704,0,none,8,22581,22581
S03704,0,none,9,85049A,85049A
