slate_id,customer_id,anchor_date,position,stock_code
S02816,12383,2011-06-01,9,22383
S02816,12383,2011-06-01,10,22084
S02817,13995,2011-11-15,1,22382
S02817,13995,2011-11-15,2,23208
S02817,13995,2011-11-15,3,23207
S02817,13995,2011-11-15,4,22662
S02817,13995,2011-11-15,5,23203
S02817,13995,2011-11-15,6,85099B
S02817,13995,2011-11-15,7,23199
S02817,13995,2011-11-15,8,21931
S02817,13995,2011-11-15,9,23301
S02817,13995,2011-11-15,10,23202
S02818,15722,2011-11-15,1,21181
S02818,15722,2011-11-15,2,21165
S02818,15722,2011-11-15,3,23426
S02818,15722,2011-11-15,4,22413
S02818,15722,2011-11-15,5,82582
S02818,15722,2011-11-15,6,82600
S02818,15722,2011-11-15,7,82551
S02818,15722,2011-11-15,8,21903
S02818,15722,2011-11-15,9,85123A
S02818,15722,2011-11-15,10,21617
S02819,17870,2011-09-01,1,23298
S02819,17870,2011-09-01,2,21912
S02819,17870,2011-09-01,3,22326
S02819,17870,2011-09-01,4,85123A
S02819,17870,2011-09-01,5,22666
S02819,17870,2011-09-01,6,22139
S02819,17870,2011-09-01,7,23245
S02819,17870,2011-09-01,8,22090
S02819,17870,2011-09-01,9,22751
S02819,17870,2011-09-01,10,22960
S02820,14813,2011-03-01,1,22086
S02820,14813,2011-03-01,2,22748
S02820,14813,2011-03-01,3,21481
S02820,14813,2011-03-01,4,85123A
S02820,14813,2011-03-01,5,22739
S02820,14813,2011-03-01,6,22659
S02820,14813,2011-03-01,7,21098
S02820,14813,2011-03-01,8,21931
S02820,14813,2011-03-01,9,20752
S02820,14813,2011-03-01,10,84029E
S02821,15048,2011-11-15,1,22746
S02821,15048,2011-11-15,2,20725
S02821,15048,2011-11-15,3,23198
S02821,15048,2011-11-15,4,84375
S02821,15048,2011-11-15,5,23209
S02821,15048,2011-11-15,6,20726
S02821,15048,2011-11-15,7,22554
S02821,15048,2011-11-15,8,20728
S02821,15048,2011-11-15,9,23301
S02821,15048,2011-11-15,10,20727
S02822,14502,2011-09-01,1,22294
S02822,14502,2011-09-01,2,23321
S02822,14502,2011-09-01,3,21791
S02822,14502,2011-09-01,4,23301
S02822,14502,2011-09-01,5,23209
S02822,14502,2011-09-01,6,23103
S02822,14502,2011-09-01,7,21172
S02822,14502,2011-09-01,8,23147
S02822,14502,2011-09-01,9,22297
S02822,14502,2011-09-01,10,23270
S02823,14227,2011-03-01,1,21181
S02823,14227,2011-03-01,2,22469
S02823,14227,2011-03-01,3,21175
S02823,14227,2011-03-01,4,85152
S02823,14227,2011-03-01,5,85123A
S02823,14227,2011-03-01,6,20725
S02823,14227,2011-03-01,7,22966
S02823,14227,2011-03-01,8,82600
S02823,14227,2011-03-01,9,84879
S02823,14227,2011-03-01,10,82583
S02825,17409,2010-09-01,1,85116
S02825,17409,2010-09-01,2,85123A
S02825,17409,2010-09-01,3,21181
S02825,17409,2010-09-01,4,84050
S02825,17409,2010-09-01,5,85016
S02825,17409,2010-09-01,6,84750A
S02825,17409,2010-09-01,7,21314
S02825,17409,2010-09-01,8,20754
S02825,17409,2010-09-01,9,21935
S02825,17409,2010-09-01,10,79160
S02826,13078,2011-11-15,1,22697
S02826,13078,2011-11-15,2,85123A
S02826,13078,2011-11-15,3,22722
S02826,13078,2011-11-15,4,22090
S02826,13078,2011-11-15,5,47566
S02826,13078,2011-11-15,6,84969
S02826,13078,2011-11-15,7,22960
S02826,13078,2011-11-15,8,22666
S02826,13078,2011-11-15,9,22457
S02826,13078,2011-11-15,10,22699
S02827,15172,2011-09-01,1,21992
S02827,15172,2011-09-01,2,21990
S02827,15172,2011-09-01,3,21993
S02827,15172,2011-09-01,4,21934
S02827,15172,2011-09-01,5,21098
S02827,15172,2011-09-01,6,21774
S02827,15172,2011-09-01,7,47591B
S02827,15172,2011-09-01,8,72817
S02827,15172,2011-09-01,9,21991
S02827,15172,2011-09-01,10,20725
S02828,12854,2011-11-15,1,85099B
S02828,12854,2011-11-15,2,23355
S02828,12854,2011-11-15,3,22086
S02828,12854,2011-11-15,4,23203
S02828,12854,2011-11-15,5,85123A
S02828,12854,2011-11-15,6,22423
S02828,12854,2011-11-15,7,84879
S02828,12854,2011-11-15,8,23209
S02828,12854,2011-11-15,9,20725
S02828,12854,2011-11-15,10,22720
S02829,15712,2010-12-01,1,85123A
S02829,15712,2010-12-01,2,22470
S02829,15712,2010-12-01,3,22835
S02829,15712,2010-12-01,4,21733
S02829,15712,2010-12-01,5,22113
S02829,15712,2010-12-01,6,82494L
S02829,15712,2010-12-01,7,22111
S02829,15712,2010-12-01,8,22158
S02829,15712,2010-12-01,9,84029E
S02829,15712,2010-12-01,10,22910
S02830,14735,2011-03-01,1,22720
S02830,14735,2011-03-01,2,22725
S02830,14735,2011-03-01,3,22666
S02830,14735,2011-03-01,4,22722
S02830,14735,2011-03-01,5,22745
S02830,14735,2011-03-01,6,85123A
S02830,14735,2011-03-01,7,22699
S02830,14735,2011-03-01,8,22957
S02830,14735,2011-03-01,9,22467
S02830,14735,2011-03-01,10,21912
S02831,14918,2011-09-01,1,22162
S02831,14918,2011-09-01,2,84032A
S02831,14918,2011-09-01,3,22457
S02831,14918,2011-09-01,4,84659A
S02831,14918,2011-09-01,5,22697
S02831,14918,2011-09-01,6,84912B
S02831,14918,2011-09-01,7,21002
S02831,14918,2011-09-01,8,22666
S02831,14918,2011-09-01,9,22110
S02831,14918,2011-09-01,10,35965
S02832,17988,2010-12-01,1,85123A
S02832,17988,2010-12-01,2,22423
S02832,17988,2010-12-01,3,85099B
S02832,17988,2010-12-01,4,22910
S02832,17988,2010-12-01,5,22086
S02832,17988,2010-12-01,6,22470
S02832,17988,2010-12-01,7,84879
S02832,17988,2010-12-01,8,22865
S02832,17988,2010-12-01,9,22866
S02832,17988,2010-12-01,10,21212
S02833,16440,2011-11-15,1,20725
S02833,16440,2011-11-15,2,22551
S02833,16440,2011-11-15,3,20727
S02833,16440,2011-11-15,4,22382
S02833,16440,2011-11-15,5,22383
S02833,16440,2011-11-15,6,35915C
S02833,16440,2011-11-15,7,22326
S02833,16440,2011-11-15,8,22384
S02833,16440,2011-11-15,9,22631
S02833,16440,2011-11-15,10,22077
S02835,16293,2011-09-01,1,47566
S02835,16293,2011-09-01,2,23173
S02835,16293,2011-09-01,3,21755
S02835,16293,2011-09-01,4,22720
S02835,16293,2011-09-01,5,22625
S02835,16293,2011-09-01,6,23245
S02835,16293,2011-09-01,7,82484
S02835,16293,2011-09-01,8,22776
S02835,16293,2011-09-01,9,22427
S02835,16293,2011-09-01,10,22423
S02837,17888,2010-12-01,1,22111
S02837,17888,2010-12-01,2,15056N
S02837,17888,2010-12-01,3,22139
S02837,17888,2010-12-01,4,22112
S02837,17888,2010-12-01,5,85123A
S02837,17888,2010-12-01,6,22113
S02837,17888,2010-12-01,7,21485
S02837,17888,2010-12-01,8,84997D
S02837,17888,2010-12-01,9,21479
S02837,17888,2010-12-01,10,22837
S02838,15329,2010-12-01,1,22697
S02838,15329,2010-12-01,2,22114
S02838,15329,2010-12-01,3,85123A
S02838,15329,2010-12-01,4,21485
S02838,15329,2010-12-01,5,84029E
S02838,15329,2010-12-01,6,22113
S02838,15329,2010-12-01,7,22667
S02838,15329,2010-12-01,8,22112
S02838,15329,2010-12-01,9,22837
S02838,15329,2010-12-01,10,21484
S02839,17720,2011-06-01,1,85123A
S02839,17720,2011-06-01,2,22457
S02839,17720,2011-06-01,3,82482
S02839,17720,2011-06-01,4,22178
S02839,17720,2011-06-01,5,21136
S02839,17720,2011-06-01,6,22296
S02839,17720,2011-06-01,7,84836
S02839,17720,2011-06-01,8,84978
S02839,17720,2011-06-01,9,22295
S02839,17720,2011-06-01,10,22464
S02840,13514,2010-12-01,1,85123A
S02840,13514,2010-12-01,2,22362
S02840,13514,2010-12-01,3,21143
S02840,13514,2010-12-01,4,84949
S02840,13514,2010-12-01,5,22801
S02840,13514,2010-12-01,6,22087
S02840,13514,2010-12-01,7,22457
S02840,13514,2010-12-01,8,21841
S02840,13514,2010-12-01,9,20769
S02840,13514,2010-12-01,10,21744
S02841,12484,2011-11-15,1,20725
S02841,12484,2011-11-15,2,22077
S02841,12484,2011-11-15,3,22141
S02841,12484,2011-11-15,4,22739
S02841,12484,2011-11-15,5,22910
S02841,12484,2011-11-15,6,23301
S02841,12484,2011-11-15,7,23209
S02841,12484,2011-11-15,8,22865
S02841,12484,2011-11-15,9,22150
S02841,12484,2011-11-15,10,22557
S02842,16210,2011-09-01,1,85099B
S02842,16210,2011-09-01,2,21934
S02842,16210,2011-09-01,3,84347
S02842,16210,2011-09-01,4,22379
S02842,16210,2011-09-01,5,85039B
S02842,16210,2011-09-01,6,20713
S02842,16210,2011-09-01,7,22697
S02842,16210,2011-09-01,8,21314
S02842,16210,2011-09-01,9,47591B
S02842,16210,2011-09-01,10,21175
S02843,13722,2010-09-01,1,85123A
S02843,13722,2010-09-01,2,22090
S02843,13722,2010-09-01,3,85099B
S02843,13722,2010-09-01,4,22382
S02843,13722,2010-09-01,5,22470
S02843,13722,2010-09-01,6,22149
S02843,13722,2010-09-01,7,22328
S02843,13722,2010-09-01,8,84997B
S02843,13722,2010-09-01,9,22353
S02843,13722,2010-09-01,10,21931
S02844,15434,2011-09-01,1,82482
S02844,15434,2011-09-01,2,20727
S02844,15434,2011-09-01,3,85123A
S02844,15434,2011-09-01,4,21484
S02844,15434,2011-09-01,5,22629
S02844,15434,2011-09-01,6,84879
S02844,15434,2011-09-01,7,22632
S02844,15434,2011-09-01,8,21907
S02844,15434,2011-09-01,9,84030E
S02844,15434,2011-09-01,10,22411
S02846,13632,2011-09-01,1,85123A
S02846,13632,2011-09-01,2,85099B
S02846,13632,2011-09-01,3,21174
S02846,13632,2011-09-01,4,20728
S02846,13632,2011-09-01,5,84879
S02846,13632,2011-09-01,6,23301
S02846,13632,2011-09-01,7,82482
S02846,13632,2011-09-01,8,82582
S02846,13632,2011-09-01,9,22470
S02846,13632,2011-09-01,10,23209
S02848,12909,2011-09-01,1,23209
S02848,12909,2011-09-01,2,22384
S02848,12909,2011-09-01,3,23199
S02848,12909,2011-09-01,4,23301
S02848,12909,2011-09-01,5,23321
S02848,12909,2011-09-01,6,20725
S02848,12909,2011-09-01,7,23206
S02848,12909,2011-09-01,8,22386
S02848,12909,2011-09-01,9,20728
S02848,12909,2011-09-01,10,22993
S02849,17034,2011-06-01,1,84879
S02849,17034,2011-06-01,2,22077
S02849,17034,2011-06-01,3,22464
S02849,17034,2011-06-01,4,21166
S02849,17034,2011-06-01,5,84836
S02849,17034,2011-06-01,6,84978
S02849,17034,2011-06-01,7,22469
S02849,17034,2011-06-01,8,82482
S02849,17034,2011-06-01,9,20846
S02849,17034,2011-06-01,10,84946
S02850,14871,2011-09-01,1,85123A
S02850,14871,2011-09-01,2,23199
S02850,14871,2011-09-01,3,23013
S02850,14871,2011-09-01,4,23298
S02850,14871,2011-09-01,5,82482
S02850,14871,2011-09-01,6,23245
S02850,14871,2011-09-01,7,22384
S02850,14871,2011-09-01,8,22666
S02850,14871,2011-09-01,9,23321
S02850,14871,2011-09-01,10,20914
S02851,13725,2011-06-01,1,21992
S02851,13725,2011-06-01,2,21559
S02851,13725,2011-06-01,3,85123A
S02851,13725,2011-06-01,4,22666
S02851,13725,2011-06-01,5,20914
S02851,13725,2011-06-01,6,22457
S02851,13725,2011-06-01,7,22086
S02851,13725,2011-06-01,8,22379
S02851,13725,2011-06-01,9,22162
S02851,13725,2011-06-01,10,22383
S02852,14766,2011-09-01,1,23209
S02852,14766,2011-09-01,2,23028
S02852,14766,2011-09-01,3,20728
S02852,14766,2011-09-01,4,22077
S02852,14766,2011-09-01,5,23203
S02852,14766,2011-09-01,6,20725
S02852,14766,2011-09-01,7,23206
S02852,14766,2011-09-01,8,22993
S02852,14766,2011-09-01,9,23241
S02852,14766,2011-09-01,10,20727
S02853,17048,2011-09-01,1,47566
S02853,17048,2011-09-01,2,23298
S02853,17048,2011-09-01,3,23209
S02853,17048,2011-09-01,4,23203
S02853,17048,2011-09-01,5,85099B
S02853,17048,2011-09-01,6,85123A
S02853,17048,2011-09-01,7,20725
S02853,17048,2011-09-01,8,23245
S02853,17048,2011-09-01,9,22423
S02853,17048,2011-09-01,10,23206
S02856,16365,2011-11-15,1,22910
S02856,16365,2011-11-15,2,22940
S02856,16365,2011-11-15,3,22720
S02856,16365,2011-11-15,4,23312
S02856,16365,2011-11-15,5,22138
S02856,16365,2011-11-15,6,23355
S02856,16365,2011-11-15,7,23313
S02856,16365,2011-11-15,8,22734
S02856,16365,2011-11-15,9,84031A
S02856,16365,2011-11-15,10,22623
S02857,16342,2011-11-15,1,85099B
S02857,16342,2011-11-15,2,22314
S02857,16342,2011-11-15,3,22992
S02857,16342,2011-11-15,4,22865
S02857,16342,2011-11-15,5,23084
S02857,16342,2011-11-15,6,23158
S02857,16342,2011-11-15,7,22558
S02857,16342,2011-11-15,8,82551
S02857,16342,2011-11-15,9,20936
S02857,16342,2011-11-15,10,22367
S02858,13242,2011-11-15,1,85099B
S02858,13242,2011-11-15,2,23202
S02858,13242,2011-11-15,3,23207
S02858,13242,2011-11-15,4,21931
S02858,13242,2011-11-15,5,21928
S02858,13242,2011-11-15,6,22386
S02858,13242,2011-11-15,7,85099C
S02858,13242,2011-11-15,8,22411
S02858,13242,2011-11-15,9,21933
S02858,13242,2011-11-15,10,20725
S02859,18229,2011-03-01,1,22192
S02859,18229,2011-03-01,2,22720
S02859,18229,2011-03-01,3,22852
S02859,18229,2011-03-01,4,22842
S02859,18229,2011-03-01,5,22625
S02859,18229,2011-03-01,6,22430
S02859,18229,2011-03-01,7,84030E
S02859,18229,2011-03-01,8,82484
S02859,18229,2011-03-01,9,22429
S02859,18229,2011-03-01,10,21754
S02860,15224,2010-09-01,1,22644
S02860,15224,2010-09-01,2,22064
S02860,15224,2010-09-01,3,37448
S02860,15224,2010-09-01,4,22067
S02860,15224,2010-09-01,5,37446
S02860,15224,2010-09-01,6,84987
S02860,15224,2010-09-01,7,47559B
S02860,15224,2010-09-01,8,22066
S02860,15224,2010-09-01,9,22057
S02860,15224,2010-09-01,10,22469
S02861,18220,2010-12-01,1,22114
S02861,18220,2010-12-01,2,37450
S02861,18220,2010-12-01,3,85123A
S02861,18220,2010-12-01,4,22064
S02861,18220,2010-12-01,5,22110
S02861,18220,2010-12-01,6,20914
S02861,18220,2010-12-01,7,22646
S02861,18220,2010-12-01,8,21481
S02861,18220,2010-12-01,9,22649
S02861,18220,2010-12-01,10,22413
S02862,13243,2010-12-01,1,22556
S02862,13243,2010-12-01,2,22557
S02862,13243,2010-12-01,3,20972
S02862,13243,2010-12-01,4,20725
S02862,13243,2010-12-01,5,22748
S02862,13243,2010-12-01,6,22866
S02862,13243,2010-12-01,7,22631
S02862,13243,2010-12-01,8,22652
S02862,13243,2010-12-01,9,22147
S02862,13243,2010-12-01,10,22367
S02863,17442,2011-03-01,1,22961
S02863,17442,2011-03-01,2,22629
S02863,17442,2011-03-01,3,22971
S02863,17442,2011-03-01,4,22966
S02863,17442,2011-03-01,5,84879
S02863,17442,2011-03-01,6,22561
S02863,17442,2011-03-01,7,22556
S02863,17442,2011-03-01,8,22630
S02863,17442,2011-03-01,9,84378
S02863,17442,2011-03-01,10,22147
S02864,16428,2011-03-01,1,22469
S02864,16428,2011-03-01,2,22748
S02864,16428,2011-03-01,3,22082
S02864,16428,2011-03-01,4,22867
S02864,16428,2011-03-01,5,22961
S02864,16428,2011-03-01,6,84879
S02864,16428,2011-03-01,7,85099B
S02864,16428,2011-03-01,8,85123A
S02864,16428,2011-03-01,9,21892
S02864,16428,2011-03-01,10,22077
S02865,12399,2011-03-01,1,21094
S02865,12399,2011-03-01,2,22417
S02865,12399,2011-03-01,3,21212
S02865,12399,2011-03-01,4,22383
S02865,12399,2011-03-01,5,22661
S02865,12399,2011-03-01,6,22613
S02865,12399,2011-03-01,7,22560
S02865,12399,2011-03-01,8,21080
S02865,12399,2011-03-01,9,22962
S02865,12399,2011-03-01,10,22551
S02866,13276,2011-03-01,1,85123A
S02866,13276,2011-03-01,2,22312
S02866,13276,2011-03-01,3,21481
S02866,13276,2011-03-01,4,22666
S02866,13276,2011-03-01,5,21485
S02866,13276,2011-03-01,6,22659
S02866,13276,2011-03-01,7,22570
S02866,13276,2011-03-01,8,22086
S02866,13276,2011-03-01,9,84032B
S02866,13276,2011-03-01,10,21164
S02867,14246,2011-09-01,1,23209
S02867,14246,2011-09-01,2,20728
S02867,14246,2011-09-01,3,22149
S02867,14246,2011-09-01,4,23206
S02867,14246,2011-09-01,5,20725
S02867,14246,2011-09-01,6,23171
S02867,14246,2011-09-01,7,22384
S02867,14246,2011-09-01,8,22382
S02867,14246,2011-09-01,9,23207
S02867,14246,2011-09-01,10,22697
S02868,16654,2011-11-15,1,85099B
S02868,16654,2011-11-15,2,23355
S02868,16654,2011-11-15,3,22086
S02868,16654,2011-11-15,4,23203
S02868,16654,2011-11-15,5,85123A
S02868,16654,2011-11-15,6,22423
S02868,16654,2011-11-15,7,84879
S02868,16654,2011-11-15,8,23209
S02868,16654,2011-11-15,9,20725
S02868,16654,2011-11-15,10,22720
S02869,18008,2011-11-15,1,21731
S02869,18008,2011-11-15,2,22383
S02869,18008,2011-11-15,3,22970
S02869,18008,2011-11-15,4,20754
S02869,18008,2011-11-15,5,22993
S02869,18008,2011-11-15,6,22055
S02869,18008,2011-11-15,7,21122
S02869,18008,2011-11-15,8,22630
S02869,18008,2011-11-15,9,21172
S02869,18008,2011-11-15,10,22883
S02870,16891,2010-12-01,1,22470
S02870,16891,2010-12-01,2,22910
S02870,16891,2010-12-01,3,85123A
S02870,16891,2010-12-01,4,22865
S02870,16891,2010-12-01,5,22666
S02870,16891,2010-12-01,6,22458
S02870,16891,2010-12-01,7,22113
S02870,16891,2010-12-01,8,22457
S02870,16891,2010-12-01,9,22589
S02870,16891,2010-12-01,10,22361
S02871,17235,2011-11-15,1,22086
S02871,17235,2011-11-15,2,22141
S02871,17235,2011-11-15,3,22749
S02871,17235,2011-11-15,4,22617
S02871,17235,2011-11-15,5,22910
S02871,17235,2011-11-15,6,22619
S02871,17235,2011-11-15,7,22666
S02871,17235,2011-11-15,8,22568
S02871,17235,2011-11-15,9,23247
S02871,17235,2011-11-15,10,23319
S02872,13092,2010-09-01,1,22139
S02872,13092,2010-09-01,2,21912
S02872,13092,2010-09-01,3,22090
S02872,13092,2010-09-01,4,22505
S02872,13092,2010-09-01,5,84997B
S02872,13092,2010-09-01,6,84581
S02872,13092,2010-09-01,7,21888
S02872,13092,2010-09-01,8,84676
S02872,13092,2010-09-01,9,22617
S02872,13092,2010-09-01,10,85123A
S02873,14667,2011-06-01,1,22379
S02873,14667,2011-06-01,2,20725
S02873,14667,2011-06-01,3,22086
S02873,14667,2011-06-01,4,85123A
S02873,14667,2011-06-01,5,22865
S02873,14667,2011-06-01,6,21931
S02873,14667,2011-06-01,7,22149
S02873,14667,2011-06-01,8,20727
S02873,14667,2011-06-01,9,22198
S02873,14667,2011-06-01,10,22630
S02875,12820,2011-03-01,1,85099B
S02875,12820,2011-03-01,2,22470
S02875,12820,2011-03-01,3,22131
S02875,12820,2011-03-01,4,21931
S02875,12820,2011-03-01,5,84050
S02875,12820,2011-03-01,6,22834
S02875,12820,2011-03-01,7,21181
S02875,12820,2011-03-01,8,22630
S02875,12820,2011-03-01,9,22411
S02875,12820,2011-03-01,10,22382
S02876,13952,2011-06-01,1,22073
S02876,13952,2011-06-01,2,22722
S02876,13952,2011-06-01,3,85123A
S02876,13952,2011-06-01,4,22059
S02876,13952,2011-06-01,5,22084
S02876,13952,2011-06-01,6,47566
S02876,13952,2011-06-01,7,22666
S02876,13952,2011-06-01,8,22960
S02876,13952,2011-06-01,9,20725
S02876,13952,2011-06-01,10,22699
S02878,14546,2011-09-01,1,23209
S02878,14546,2011-09-01,2,20728
S02878,14546,2011-09-01,3,22551
S02878,14546,2011-09-01,4,20725
S02878,14546,2011-09-01,5,22384
S02878,14546,2011-09-01,6,23206
S02878,14546,2011-09-01,7,23203
S02878,14546,2011-09-01,8,22383
S02878,14546,2011-09-01,9,20727
S02878,14546,2011-09-01,10,22382
S02880,15987,2011-11-15,1,21080
S02880,15987,2011-11-15,2,22382
S02880,15987,2011-11-15,3,21915
S02880,15987,2011-11-15,4,23198
S02880,15987,2011-11-15,5,22557
S02880,15987,2011-11-15,6,21989
S02880,15987,2011-11-15,7,21990
S02880,15987,2011-11-15,8,22077
S02880,15987,2011-11-15,9,23301
S02880,15987,2011-11-15,10,22966
S02881,15426,2011-03-01,1,22469
S02881,15426,2011-03-01,2,21175
S02881,15426,2011-03-01,3,21165
S02881,15426,2011-03-01,4,20972
S02881,15426,2011-03-01,5,85123A
S02881,15426,2011-03-01,6,21169
S02881,15426,2011-03-01,7,82600
S02881,15426,2011-03-01,8,22294
S02881,15426,2011-03-01,9,21174
S02881,15426,2011-03-01,10,21870
S02883,16670,2011-03-01,1,85123A
S02883,16670,2011-03-01,2,22469
S02883,16670,2011-03-01,3,21535
S02883,16670,2011-03-01,4,85099B
S02883,16670,2011-03-01,5,47597
S02883,16670,2011-03-01,6,22090
S02883,16670,2011-03-01,7,85150
S02883,16670,2011-03-01,8,20725
S02883,16670,2011-03-01,9,21174
S02883,16670,2011-03-01,10,22077
S02884,17095,2011-06-01,1,85123A
S02884,17095,2011-06-01,2,47566
S02884,17095,2011-06-01,3,22423
S02884,17095,2011-06-01,4,84879
S02884,17095,2011-06-01,5,85099B
S02884,17095,2011-06-01,6,20725
S02884,17095,2011-06-01,7,22993
S02884,17095,2011-06-01,8,21212
S02884,17095,2011-06-01,9,22383
S02884,17095,2011-06-01,10,22084
S02885,15637,2011-03-01,1,85123A
S02885,15637,2011-03-01,2,22423
S02885,15637,2011-03-01,3,22469
S02885,15637,2011-03-01,4,22720
S02885,15637,2011-03-01,5,22470
S02885,15637,2011-03-01,6,22961
S02885,15637,2011-03-01,7,85099B
S02885,15637,2011-03-01,8,84879
S02885,15637,2011-03-01,9,22457
S02885,15637,2011-03-01,10,22960
S02887,16470,2011-03-01,1,22745
S02887,16470,2011-03-01,2,20725
S02887,16470,2011-03-01,3,22961
S02887,16470,2011-03-01,4,22629
S02887,16470,2011-03-01,5,85123A
S02887,16470,2011-03-01,6,21481
S02887,16470,2011-03-01,7,22554
S02887,16470,2011-03-01,8,22666
S02887,16470,2011-03-01,9,22367
S02887,16470,2011-03-01,10,22747
S02888,13802,2010-12-01,1,21175
S02888,13802,2010-12-01,2,22379
S02888,13802,2010-12-01,3,21231
S02888,13802,2010-12-01,4,85123A
S02888,13802,2010-12-01,5,21535
S02888,13802,2010-12-01,6,21931
S02888,13802,2010-12-01,7,85152
S02888,13802,2010-12-01,8,85116
S02888,13802,2010-12-01,9,22329
S02888,13802,2010-12-01,10,22412
S02889,16466,2011-09-01,1,23321
S02889,16466,2011-09-01,2,23301
S02889,16466,2011-09-01,3,22469
S02889,16466,2011-09-01,4,84879
S02889,16466,2011-09-01,5,23332
S02889,16466,2011-09-01,6,23209
S02889,16466,2011-09-01,7,23211
S02889,16466,2011-09-01,8,22575
S02889,16466,2011-09-01,9,22296
S02889,16466,2011-09-01,10,22077
S02892,14492,2010-09-01,1,21754
S02892,14492,2010-09-01,2,22189
S02892,14492,2010-09-01,3,21523
S02892,14492,2010-09-01,4,22111
S02892,14492,2010-09-01,5,20685
S02892,14492,2010-09-01,6,22173
S02892,14492,2010-09-01,7,22114
S02892,14492,2010-09-01,8,21486
S02892,14492,2010-09-01,9,85232B
S02892,14492,2010-09-01,10,21733
S02893,16612,2011-06-01,1,85123A
S02893,16612,2011-06-01,2,22386
S02893,16612,2011-06-01,3,82482
S02893,16612,2011-06-01,4,22084
S02893,16612,2011-06-01,5,22382
S02893,16612,2011-06-01,6,22457
S02893,16612,2011-06-01,7,20914
S02893,16612,2011-06-01,8,84879
S02893,16612,2011-06-01,9,21937
S02893,16612,2011-06-01,10,21181
S02894,16623,2011-06-01,1,21754
S02894,16623,2011-06-01,2,47566
S02894,16623,2011-06-01,3,22171
S02894,16623,2011-06-01,4,82486
S02894,16623,2011-06-01,5,22720
S02894,16623,2011-06-01,6,22822
S02894,16623,2011-06-01,7,22487
S02894,16623,2011-06-01,8,22776
S02894,16623,2011-06-01,9,22607
S02894,16623,2011-06-01,10,21625
S02895,17460,2011-11-15,1,22866
S02895,17460,2011-11-15,2,21733
S02895,17460,2011-11-15,3,22666
S02895,17460,2011-11-15,4,22086
S02895,17460,2011-11-15,5,82494L
S02895,17460,2011-11-15,6,22457
S02895,17460,2011-11-15,7,20914
S02895,17460,2011-11-15,8,22114
S02895,17460,2011-11-15,9,22699
S02895,17460,2011-11-15,10,22113
S02896,18149,2011-03-01,1,22469
S02896,18149,2011-03-01,2,20725
S02896,18149,2011-03-01,3,22295
S02896,18149,2011-03-01,4,22297
S02896,18149,2011-03-01,5,22077
S02896,18149,2011-03-01,6,82482
S02896,18149,2011-03-01,7,84988
S02896,18149,2011-03-01,8,22464
S02896,18149,2011-03-01,9,21232
S02896,18149,2011-03-01,10,85099F
S02897,17351,2011-09-01,1,22423
S02897,17351,2011-09-01,2,48188
S02897,17351,2011-09-01,3,22605
S02897,17351,2011-09-01,4,23284
S02897,17351,2011-09-01,5,22839
S02897,17351,2011-09-01,6,48184
S02897,17351,2011-09-01,7,85066
S02897,17351,2011-09-01,8,22485
S02897,17351,2011-09-01,9,22770
S02897,17351,2011-09-01,10,22501
S02898,16153,2011-11-15,1,20728
S02898,16153,2011-11-15,2,23206
S02898,16153,2011-11-15,3,22384
S02898,16153,2011-11-15,4,20726
S02898,16153,2011-11-15,5,22865
S02898,16153,2011-11-15,6,23208
S02898,16153,2011-11-15,7,85099B
S02898,16153,2011-11-15,8,23207
S02898,16153,2011-11-15,9,23203
S02898,16153,2011-11-15,10,22666
S02899,15485,2011-06-01,1,22192
S02899,15485,2011-06-01,2,22423
S02899,15485,2011-06-01,3,23049
S02899,15485,2011-06-01,4,22607
S02899,15485,2011-06-01,5,48138
S02899,15485,2011-06-01,6,22501
S02899,15485,2011-06-01,7,22844
S02899,15485,2011-06-01,8,22752
S02899,15485,2011-06-01,9,21754
S02899,15485,2011-06-01,10,22781
S02900,12779,2011-09-01,1,85099B
S02900,12779,2011-09-01,2,22551
S02900,12779,2011-09-01,3,23209
S02900,12779,2011-09-01,4,82482
S02900,12779,2011-09-01,5,23300
S02900,12779,2011-09-01,6,22961
S02900,12779,2011-09-01,7,23165
S02900,12779,2011-09-01,8,22993
S02900,12779,2011-09-01,9,23147
S02900,12779,2011-09-01,10,20725
S02901,17838,2011-11-15,1,23264
S02901,17838,2011-11-15,2,82567
S02901,17838,2011-11-15,3,23300
S02901,17838,2011-11-15,4,90119
S02901,17838,2011-11-15,5,23198
S02901,17838,2011-11-15,6,85152
S02901,17838,2011-11-15,7,22077
S02901,17838,2011-11-15,8,21908
S02901,17838,2011-11-15,9,21147
S02901,17838,2011-11-15,10,20725
S02902,17905,2011-03-01,1,22697
S02902,17905,2011-03-01,2,22469
S02902,17905,2011-03-01,3,82599
S02902,17905,2011-03-01,4,22961
S02902,17905,2011-03-01,5,84879
S02902,17905,2011-03-01,6,22086
S02902,17905,2011-03-01,7,22630
S02902,17905,2011-03-01,8,21910
S02902,17905,2011-03-01,9,85099B
S02902,17905,2011-03-01,10,85123A
S02903,14745,2011-03-01,1,22148
S02903,14745,2011-03-01,2,85187
S02903,14745,2011-03-01,3,20727
S02903,14745,2011-03-01,4,85200
S02903,14745,2011-03-01,5,22241
S02903,14745,2011-03-01,6,85206A
S02903,14745,2011-03-01,7,22859
S02903,14745,2011-03-01,8,22269
S02903,14745,2011-03-01,9,22284
