strategy_id,entry_step,exit_step,trade_return,open_at_cutoff
S03545,387,390,-0.04170279,0
S03545,391,393,-0.06868287,0
S03545,413,423,0.45193762,0
S03545,444,447,-0.0027637,0
S03545,448,449,-0.13854862,0
S03546,36,107,0.19914501,0
S03546,111,124,-0.21291567,0
S03546,150,174,-0.01805522,0
S03546,227,237,-0.31470502,0
S03546,249,304,0.09392118,0
S03546,318,357,-0.07306561,0
S03547,39,47,0.08795504,0
S03547,54,55,-0.0609793,0
S03547,92,93,-0.14670504,0
S03547,113,115,0.0849001,0
S03547,123,125,-0.02706585,0
S03547,157,158,0.16060761,0
S03547,177,178,-0.05949524,0
S03547,189,190,0.00518988,0
S03547,193,194,0.0022465,0
S03547,198,204,0.09056847,0
S03547,209,211,0.40435499,0
S03547,266,268,-6.87e-05,0
S03547,297,306,0.02418289,0
S03547,307,312,-0.04730774,0
S03547,318,326,-0.00724793,0
S03547,327,330,0.52245495,0
S03547,337,345,0.00503843,0
S03547,375,376,-0.06037208,0
S03547,391,405,-0.03218483,0
S03547,419,420,-0.03191431,0
S03547,421,430,0.08531958,0
S03547,431,432,-0.14933416,0
S03547,448,449,-0.01125999,0
S03548,51,67,-0.08274689,0
S03548,71,75,0.19603684,0
S03548,139,158,-0.1794503,0
S03548,164,167,0.07184579,0
S03548,171,201,-0.2610113,0
S03548,214,223,0.03462849,0
S03548,266,278,0.02318328,0
S03548,291,312,-0.39460819,0
S03548,328,340,-0.03987071,0
S03548,396,418,-0.04161756,0
S03548,424,436,-0.02297516,0
S03548,449,449,0.0,1
S03549,29,37,0.0700482,0
S03549,41,48,0.3557223,0
S03549,86,94,0.00337452,0
S03549,98,148,-0.33566986,0
S03549,161,168,0.06429026,0
S03549,177,188,0.04067683,0
S03549,208,215,0.13568207,0
S03549,270,273,0.29819556,0
S03549,285,294,0.13683759,0
S03549,319,331,0.02714603,0
S03549,349,352,0.39888597,0
S03549,414,422,0.12433958,0
S03549,439,449,-0.10854565,1
S03550,50,52,0.1480042,0
S03550,66,81,0.00022095,0
S03550,99,108,0.04784544,0
S03550,114,128,0.07674394,0
S03550,145,153,0.07360232,0
S03550,194,239,-0.53389211,0
S03550,324,340,0.27535571,0
S03550,354,370,0.02233946,0
S03550,377,391,-0.01904871,0
S03550,405,422,-0.08428419,0
S03550,443,449,0.01158337,1
S03551,35,37,-0.01141694,0
S03551,46,73,-0.09570474,0
S03551,119,124,-0.16908289,0
S03551,179,220,0.58827182,0
S03551,307,348,-0.08031692,0
S03551,422,430,-0.16967845,0
S03552,32,56,0.01410428,0
S03552,92,97,-0.14900192,0
S03552,134,144,-0.19409202,0
S03552,159,195,0.21577103,0
S03552,249,254,-0.20722566,0
S03552,281,345,0.81625063,0
S03552,352,371,-0.10115933,0
S03552,395,416,-0.23458318,0
S03553,14,22,0.08221247,0
S03553,54,66,-0.32544044,0
S03553,128,135,-0.125804,0
S03553,186,189,-0.1638159,0
S03553,233,236,0.08936756,0
S03553,243,274,-0.00404046,0
S03553,283,322,1.08772747,0
S03554,13,20,0.15092012,0
S03554,37,44,0.07281789,0
S03554,90,98,0.08405922,0
S03554,103,105,0.05633626,0
S03554,108,114,0.08107001,0
S03554,139,147,-0.01815135,0
S03554,160,173,-0.13254829,0
S03554,177,188,-0.00461662,0
S03554,203,207,0.04481373,0
S03554,210,217,0.00272884,0
S03554,226,237,-0.14028941,0
S03554,254,266,-0.11426761,0
S03554,268,281,0.13179604,0
S03554,306,312,0.10511843,0
S03554,321,346,-0.39299886,0
S03554,352,355,0.11862415,0
S03554,359,362,0.08013458,0
S03554,366,379,-0.22938688,0
S03554,397,400,0.05857403,0
S03554,434,442,0.01156037,0
S03555,56,95,0.16223089,0
S03555,113,130,0.20778004,0
S03555,181,183,-0.2348552,0
S03555,205,217,-0.15705409,0
S03555,248,260,-0.19015136,0
S03555,287,306,0.03025668,0
S03555,311,318,0.04246031,0
S03555,332,337,0.03384351,0
S03555,358,363,0.06401726,0
S03555,383,439,0.59558822,0
S03556,19,26,0.12961909,0
S03556,46,64,0.18892235,0
S03556,114,121,0.04794015,0
S03556,176,182,-0.22573043,0
S03556,187,212,0.41922431,0
S03556,247,253,0.09008833,0
S03556,268,271,0.06291952,0
S03556,285,295,0.25405088,0
S03556,321,324,0.03342558,0
S03556,424,428,-0.18123847,0
S03556,429,432,0.07605124,0
S03557,60,61,0.02218269,0
S03557,62,63,0.25421369,0
S03557,105,117,0.41585042,0
S03557,194,195,-0.02797683,0
S03557,255,275,0.20028415,0
S03557,276,277,-0.06392812,0
S03557,290,291,-0.02280614,0
S03557,369,371,-0.10635031,0
S03557,373,377,0.08363402,0
S03557,378,382,0.13365741,0
S03557,399,406,-0.00175625,0
S03557,407,408,-0.06630653,0
S03557,420,421,-0.03553614,0
S03557,427,428,-0.05472616,0
S03557,429,430,0.01424893,0
S03557,431,435,-0.0477346,0
S03557,438,440,-0.0518819,0
S03558,5,8,0.5117889,0
S03558,13,18,0.58026855,0
S03558,47,51,0.0475984,0
S03558,68,91,-0.37032448,0
S03558,100,103,0.10312326,0
S03558,151,173,-0.13903444,0
S03558,205,215,0.11990314,0
S03558,232,242,0.31330927,0
S03558,269,299,-0.12600616,0
S03558,373,379,-0.29314084,0
S03558,441,449,0.09143388,1
S03559,22,25,0.08229074,0
S03559,66,79,0.13703056,0
S03559,95,104,0.27216509,0
S03559,158,195,-0.60326806,0
S03559,205,219,-0.1124673,0
S03559,308,343,-0.15992592,0
S03560,29,49,-0.01191694,0
S03560,63,92,-0.14857234,0
S03560,185,207,-0.23955623,0
S03560,219,232,0.10042196,0
S03560,249,251,0.43805155,0
S03560,315,332,0.03105422,0
S03560,342,354,0.05125709,0
S03560,369,390,0.12587067,0
S03560,406,425,0.00294451,0
S03561,66,75,0.07292291,0
S03561,78,84,-0.15187946,0
S03561,101,108,0.19549939,0
S03561,119,139,-0.17502569,0
S03561,192,196,0.04023915,0
S03561,220,228,0.52312763,0
S03561,248,262,-0.0474866,0
S03561,332,338,0.03326209,0
S03561,408,418,0.06521709,0
S03562,19,27,-0.04335609,0
S03562,105,119,-0.01982293,0
S03562,139,140,-0.0096743,0
S03562,144,166,0.04959377,0
S03562,180,203,0.01944442,0
S03562,213,230,-0.02013118,0
S03562,249,263,0.02151029,0
S03562,266,273,-0.03091424,0
S03562,279,298,-0.01503737,0
S03562,323,326,-0.04088887,0
S03562,344,363,0.01006256,0
S03562,368,376,-0.02644664,0
S03562,378,381,-0.07408173,0
S03562,400,422,0.00389251,0
S03562,423,431,-0.01592303,0
S03562,436,440,-0.05066507,0
S03562,445,449,0.10296458,1
S03563,11,14,-0.01743302,0
S03563,16,26,0.1021476,0
S03563,28,29,-0.0494534,0
S03563,32,33,0.12638106,0
S03563,36,37,-0.05215788,0
S03563,46,51,-0.26170394,0
S03563,63,64,-0.08639795,0
S03563,74,75,0.11708284,0
S03563,77,79,0.03991998,0
S03563,81,84,-0.11214069,0
S03563,92,101,-0.02057523,0
S03563,107,115,-0.11885796,0
S03563,121,123,0.03410187,0
S03563,125,131,-0.05596202,0
S03563,157,159,0.05132915,0
S03563,161,163,-0.084998,0
S03563,164,167,0.07184579,0
S03563,197,198,-0.00519939,0
S03563,199,201,0.15441289,0
S03563,203,210,-0.14304501,0
S03563,241,243,0.01859549,0
S03563,244,250,0.03687608,0
S03563,251,252,0.08442316,0
S03563,275,283,0.10124326,0
S03563,311,312,0.11928026,0
S03563,322,323,0.05027839,0
S03563,324,325,-0.02049378,0
S03563,326,327,-0.07860396,0
S03563,339,343,0.08898827,0
S03563,354,360,-0.0915586,0
S03563,370,373,-0.11744385,0
S03563,378,381,0.09899008,0
S03563,387,388,0.04488355,0
S03563,389,392,-0.04977483,0
S03563,413,414,-0.00176578,0
S03563,421,422,-0.09622555,0
S03563,424,425,-0.03115516,0
S03563,436,441,-0.03909219,0
S03563,442,445,-0.01020644,0
S03564,27,44,-0.13917775,0
S03564,106,122,-0.28324117,0
S03564,154,167,-0.12629131,0
S03564,246,298,0.36438178,0
S03564,379,383,-0.33101101,0
S03564,440,449,0.27543112,1
S03565,19,86,2.58560118,0
S03565,91,97,0.07019904,0
S03565,135,142,0.17062269,0
S03565,257,273,-0.30206099,0
S03565,281,312,-0.09222239,0
S03565,363,367,-0.1034672,0
S03566,16,19,0.00091212,0
S03566,59,65,-0.0509883,0
S03566,66,71,-0.03433145,0
S03566,103,114,-0.09401676,0
S03566,146,164,0.08895429,0
S03566,218,228,0.06773264,0
S03566,236,239,0.18195214,0
S03566,265,266,0.01786777,0
S03566,274,292,0.20163125,0
S03566,319,322,-0.09443765,0
S03566,369,373,0.53452619,0
S03566,394,395,-0.00581838,0
S03566,397,415,0.09179258,0
S03566,431,432,0.00730224,0
S03566,433,449,0.16352085,1
S03567,17,22,0.00808421,0
S03567,24,26,0.01728176,0
S03567,27,31,-0.13135459,0
S03567,38,41,0.00782472,0
S03567,134,141,-0.02896393,0
S03567,146,148,-0.07951732,0
S03567,175,192,-0.06024097,0
S03567,214,216,-0.04246024,0
S03567,282,283,0.07639825,0
S03567,284,287,-0.03438864,0
S03567,299,300,0.15872603,0
S03567,309,317,0.1342261,0
S03567,347,348,0.04535069,0
S03567,350,353,-0.04898439,0
S03567,369,370,-0.02835463,0
S03567,371,373,0.03770415,0
S03567,374,375,0.00097762,0
S03567,376,379,-0.02192471,0
S03567,393,407,0.17750465,0
S03567,426,427,-0.00692092,0
S03567,430,433,0.20419239,0
S03567,440,442,-0.03195061,0
S03567,443,446,-0.07180352,0
S03568,51,57,-0.12671626,0
S03568,93,106,-0.26406331,0
S03568,136,154,0.02796125,0
S03568,232,282,0.52526025,0
S03568,339,383,0.36043916,0
S03568,429,449,0.77320214,1
S03569,38,77,1.00948057,0
S03569,106,112,-0.0210006,0
S03569,143,156,-0.17786148,0
S03569,173,178,-0.03567242,0
S03569,189,207,-0.16947551,0
S03569,252,256,0.05776675,0
S03569,266,271,-0.32247327,0
S03569,286,296,0.04338198,0
S03569,300,341,0.08037098,0
S03569,410,419,-0.37833203,0
S03569,427,432,0.09787832,0
S03569,438,449,0.01702145,0
S03570,69,93,-0.16037888,0
S03570,157,176,-0.1334934,0
S03570,189,199,0.02593389,0
S03570,205,219,-0.02256089,0
S03570,236,247,0.09958172,0
S03570,300,328,-0.35581997,0
S03570,347,362,-0.1370145,0
S03570,415,449,-0.21965755,1
S03571,30,32,0.18620277,0
S03571,100,103,0.16789787,0
S03571,129,134,0.12026772,0
S03571,143,146,0.0647017,0
S03571,151,153,0.11352659,0
S03571,159,160,0.10897423,0
S03571,164,165,0.07334456,0
S03571,167,230,-0.47035624,0
S03571,245,272,-0.09008524,0
S03571,322,350,-0.37138576,0
S03571,356,381,-0.17335428,0
S03571,425,447,0.03353322,0
S03572,15,17,0.13766498,0
S03572,51,55,0.11894937,0
S03572,73,75,0.12068765,0
S03572,89,108,-0.18939443,0
S03572,123,128,0.03582305,0
S03572,136,145,-0.1385548,0
S03572,167,175,-0.08495374,0
S03572,217,228,0.02150079,0
S03572,236,238,0.20239061,0
S03572,245,251,0.12813478,0
S03572,278,288,-0.14032191,0
S03572,337,340,0.04862922,0
S03572,344,362,-0.17110601,0
S03572,365,368,0.10163773,0
S03572,402,403,0.04619473,0
S03572,422,423,0.06069863,0
S03572,428,442,-0.1041874,0
S03573,70,85,0.04625466,0
S03573,150,154,0.13233375,0
S03573,165,207,-0.36561486,0
S03573,211,224,0.02008604,0
S03573,280,301,0.06452435,0
S03573,361,377,-0.01229155,0
S03573,399,410,0.04715637,0
S03574,146,147,0.00584532,0
S03574,148,160,0.05374063,0
S03574,255,257,-0.08837736,0
S03574,258,262,0.08018006,0
S03574,277,296,-0.07239462,0
S03574,340,343,0.0154491,0
S03574,355,359,-0.08531324,0
S03574,412,413,0.00011549,0
S03574,437,439,0.23805425,0
S03575,83,84,-0.00773439,0
S03575,85,96,0.63187848,0
S03575,121,125,0.26727469,0
S03575,148,149,-0.01773894,0
S03575,163,175,0.12859463,0
S03575,183,185,-0.17600542,0
S03575,213,224,0.85020012,0
S03575,241,244,-0.0658681,0
S03575,275,277,-0.05638135,0
S03575,309,310,-0.08365523,0
S03575,319,325,-0.00980751,0
S03575,331,339,0.04645039,0
S03575,341,354,0.14121258,0
S03575,371,372,-0.00503196,0
S03575,378,381,0.00500704,0
S03575,385,392,-0.08076757,0
S03575,397,400,-0.08066706,0
S03575,423,425,-0.03681308,0
S03575,428,429,0.01128091,0
S03575,431,439,0.01764363,0
S03575,440,443,0.02285806,0
S03576,30,32,0.18620277,0
S03576,65,66,0.16719841,0
S03576,114,117,0.18496853,0
S03576,129,134,0.12026772,0
S03576,143,146,0.0647017,0
S03576,151,153,0.11352659,0
S03576,159,160,0.10897423,0
S03576,164,165,0.07334456,0
S03576,167,180,-0.20016225,0
S03576,194,223,-0.33858211,0
S03576,238,253,-0.10408749,0
S03576,257,258,0.03472779,0
S03576,259,269,-0.01410664,0
S03576,295,300,0.07115236,0
S03576,302,303,0.03586611,0
S03576,319,333,-0.37540019,0
S03576,346,350,0.04602502,0
S03576,356,368,-0.21228414,0
S03576,424,441,-0.11525447,0
S03576,443,445,0.06301657,0
S03577,37,72,-0.06765229,0
S03577,87,92,0.05605443,0
S03577,98,116,-0.11694305,0
S03577,132,140,0.14169456,0
S03577,196,240,-0.3689516,0
S03577,241,277,-0.58830572,0
S03577,311,332,0.0519441,0
S03577,341,363,0.00887867,0
S03577,367,370,0.04438983,0
S03577,373,376,0.04673611,0
S03577,393,414,0.09653061,0
S03577,430,446,0.08039882,0
S03578,19,30,-0.21927759,0
S03578,35,53,3.06276727,0
S03578,117,125,-0.03948886,0
S03578,159,177,-0.11685965,0
S03578,294,311,-0.10630514,0
S03578,384,388,-0.24207898,0
S03579,40,54,-0.08508012,0
S03579,58,73,-0.139991,0
S03579,88,89,-0.18535689,0
S03579,116,124,-0.10502605,0
S03579,158,161,-0.01551063,0
S03579,202,220,-0.09891863,0
S03579,306,346,0.06407327,0
S03579,408,439,-0.27008401,0
S03580,25,39,-0.07091966,0
S03580,108,117,0.05159265,0
S03580,140,143,0.04909162,0
S03580,146,157,-0.25306909,0
S03580,185,206,-0.06281956,0
S03580,241,247,0.04269254,0
S03580,249,255,0.04588376,0
S03580,357,361,-0.10065525,0
S03580,385,386,-0.02746122,0
S03580,438,449,-0.04899487,1
S03581,18,70,-0.39982269,0
S03581,87,97,-0.19049619,0
S03581,118,145,-0.16257891,0
S03581,269,279,-0.12530826,0
S03581,357,361,-0.17329016,0
S03581,426,449,0.24048556,1
S03582,77,104,-0.28943585,0
S03582,127,131,0.18525207,0
S03582,188,209,-0.07878824,0
S03582,235,247,0.05001687,0
S03582,303,320,0.01217515,0
S03582,355,361,-0.00255156,0
S03582,384,399,-0.0743205,0
S03582,422,441,-0.0444793,0
S03583,7,15,0.22799498,0
S03583,25,26,-0.07547251,0
S03583,64,68,-0.0474762,0
S03583,95,99,0.17919592,0
S03583,124,131,0.13759826,0
S03583,147,148,0.00910576,0
S03583,149,166,0.05194389,0
S03583,211,215,0.14785084,0
S03583,240,248,1.02275742,0
S03583,283,285,-0.047256,0
S03583,347,351,-0.03546141,0
S03583,353,354,-0.07307481,0
S03583,370,375,-0.0042595,0
S03583,398,400,-0.07467059,0
S03583,401,404,0.00518718,0
S03583,438,449,0.33632775,1
S03584,26,50,0.43024981,0
S03584,93,101,-0.08517186,0
S03584,135,152,-0.25675646,0
S03584,181,200,0.01261893,0
S03584,274,335,0.18622329,0
S03584,398,412,-0.24323154,0
S03584,434,445,-0.12942902,0
S03585,64,67,0.08943897,0
S03585,86,90,-0.03250696,0
S03585,132,144,0.02271898,0
S03585,268,276,-0.00532767,0
S03585,294,295,-0.00443588,0
S03585,296,297,0.00346414,0
S03585,301,305,-0.0868579,0
S03585,320,321,0.00402668,0
S03585,326,328,-0.02132,0
S03585,329,332,-0.01584623,0
S03585,344,346,0.0015926,0
S03585,347,355,-0.01777423,0
S03585,356,360,0.00539556,0
S03585,381,390,-0.00715957,0
S03585,391,397,0.0502541,0
S03585,418,444,0.22301323,0
S03585,447,448,0.07012761,0
S03586,27,39,-0.00420454,0
S03586,45,91,0.18981791,0
S03586,116,179,3.80872484,0
S03586,199,204,-0.12475092,0
S03586,237,256,0.00205278,0
S03586,287,301,-0.07976,0
S03586,381,387,-0.18232103,0
S03586,391,397,-0.0774541,0
S03586,404,435,0.00306391,0
S03587,14,20,0.10814467,0
S03587,43,49,0.1483117,0
S03587,57,74,-0.03792293,0
S03587,77,79,0.10854692,0
S03587,81,95,0.02118299,0
S03587,96,104,0.0425787,0
S03587,106,110,0.15018277,0
S03587,160,162,0.23727593,0
S03587,224,306,-0.66266751,0
S03587,339,346,0.11748766,0
S03587,348,360,0.10148637,0
S03587,364,365,0.27227101,0
S03587,401,413,0.07113146,0
S03587,449,449,0.0,1
S03588,33,38,0.12531938,0
S03588,86,92,-0.13985972,0
S03588,110,117,0.11230936,0
S03588,129,146,0.06549927,0
S03588,242,254,0.03644668,0
S03588,260,278,-0.01270094,0
S03588,389,401,0.01836996,0
S03588,417,449,3.02756562,1
S03589,133,146,-0.15516014,0
S03589,238,239,0.04864854,0
S03589,247,252,-0.08572953,0
S03589,255,278,-0.10062301,0
S03589,320,330,-0.09358494,0
S03589,342,358,-0.34541459,0
S03589,425,449,0.39509978,1
S03590,5,13,0.14876481,0
S03590,14,18,0.21766093,0
S03590,20,23,1.0684837,0
S03590,95,102,0.04557406,0
S03590,109,114,0.13884576,0
S03590,129,133,0.17770858,0
S03590,151,169,0.05953378,0
S03590,185,190,-0.08616339,0
S03590,256,262,0.07596832,0
S03590,265,266,-0.10075676,0
S03590,276,277,-0.03156413,0
S03590,280,283,0.42079514,0
S03590,293,297,-0.00095523,0
S03590,299,304,-0.09534554,0
S03590,319,323,-0.06713033,0
S03590,336,341,0.03087599,0
S03590,349,353,0.07867485,0
S03590,356,358,-0.05367663,0
S03590,372,385,0.21915698,0
S03590,401,402,0.01207264,0
S03590,404,411,-0.00217436,0
S03590,412,415,-0.03982288,0
S03591,70,78,0.08255262,0
S03591,85,91,0.53259617,0
S03591,123,135,-0.11020778,0
S03591,146,157,-0.18957313,0
S03591,181,187,0.05576597,0
S03591,210,217,0.2751384,0
S03591,288,301,-0.25011656,0
S03591,336,345,0.09019012,0
S03591,393,394,0.05218345,0
S03591,398,432,-0.10027087,0
S03592,50,78,-0.12316977,0
S03592,83,86,0.03845795,0
S03592,99,109,-0.25121485,0
S03592,125,135,0.11963992,0
S03592,159,162,0.14615397,0
S03592,268,275,0.20558732,0
S03592,292,299,0.0502123,0
S03592,431,449,0.3792576,1
S03593,29,31,0.14306221,0
S03593,54,78,0.00891466,0
S03593,79,96,-0.22209219,0
S03593,223,244,0.1379157,0
S03593,329,332,-0.09765055,0
S03593,333,335,0.08424272,0
S03593,337,369,-0.11176497,0
S03593,418,430,-0.09931221,0
S03593,440,449,0.08384032,1
S03594,36,39,0.01010716,0
S03594,41,42,-0.02985099,0
S03594,48,65,-0.14379542,0
S03594,172,178,-0.15957006,0
S03594,199,210,-0.05096927,0
S03594,212,222,-0.05469015,0
S03594,283,287,0.09916188,0
S03594,314,315,-0.0206136,0
S03594,318,319,-0.04267594,0
S03594,320,325,0.16687004,0
S03594,326,327,-0.06409308,0
S03594,330,331,0.05884397,0
S03594,335,339,0.24245663,0
S03594,350,356,0.10302666,0
S03594,357,358,-0.06869902,0
S03594,372,375,-0.09811824,0
S03594,391,392,0.08287889,0
S03594,435,438,-0.17499892,0
S03595,18,31,-0.33368713,0
S03595,45,47,-0.18006944,0
S03595,118,145,-0.16257891,0
S03595,269,277,-0.06589091,0
S03595,357,361,-0.17329016,0
S03595,426,449,0.24048556,1
S03596,86,111,0.18977689,0
S03596,169,185,-0.15856253,0
S03596,219,234,-0.01279553,0
S03596,333,360,0.07382998,0
S03596,385,394,-0.10101556,0
S03596,435,445,-0.13464332,0
S03597,23,28,-0.06918457,0
S03597,68,71,0.03510552,0
S03597,77,78,0.01370642,0
S03597,85,86,-0.00670631,0
S03597,167,169,-0.01004702,0
S03597,178,181,0.04264339,0
S03597,182,189,0.06479903,0
S03597,199,208,-0.16167627,0
S03597,212,213,-0.01210235,0
S03597,228,237,0.15168227,0
S03597,238,244,0.31925839,0
S03597,264,266,-0.03609803,0
S03597,292,299,0.12402219,0
S03597,306,315,0.07856757,0
S03597,348,349,-0.02564071,0
S03597,363,390,0.52619198,0
S03597,398,404,0.05201459,0
S03597,408,409,0.0138368,0
S03598,26,28,-0.14344904,0
S03598,39,48,-0.09847172,0
S03598,75,85,0.18328206,0
S03598,92,94,-0.0084892,0
S03598,139,141,0.02459083,0
S03598,161,162,-0.04725175,0
S03598,171,186,0.27378866,0
S03598,247,250,0.03295805,0
S03598,286,295,0.09568436,0
S03598,298,308,1.32556869,0
S03598,337,338,-0.01946489,0
S03598,374,376,-0.02234604,0
S03598,392,396,-0.00500721,0
S03598,397,404,-0.00980902,0
S03598,419,422,0.04850347,0
S03598,423,440,-0.001682,0
S03599,16,24,0.22779471,0
S03599,43,47,0.16260453,0
S03599,55,62,0.12903073,0
S03599,76,80,0.12170621,0
S03599,91,96,0.3443104,0
S03599,124,136,-0.15477584,0
S03599,175,186,-0.08666657,0
S03599,266,274,-0.02643963,0
S03599,286,294,-0.00571563,0
S03599,297,307,-0.37279119,0
S03599,308,313,0.04126634,0
S03599,365,374,0.08233023,0
S03599,399,411,-0.17419038,0
S03599,419,420,0.09723501,0
S03599,426,435,-0.04183337,0
S03600,66,67,-0.04573213,0
S03600,68,69,-0.00342424,0
S03600,75,108,-0.10480427,0
S03600,197,198,-0.0925115,0
S03600,219,233,-0.06947235,0
S03600,333,367,-0.0775708,0
S03600,414,419,-0.04189481,0
S03600,420,429,-0.00574175,0
S03600,431,448,-0.28908488,0
S03601,64,79,-0.0038216,0
S03601,132,147,-0.18116982,0
S03601,176,181,-0.21182843,0
S03601,216,231,0.07662763,0
S03601,329,361,-0.02610333,0
S03601,422,442,-0.05499873,0
S03602,8,12,0.04615844,0
S03602,29,48,-0.02743511,0
S03602,96,118,0.02308631,0
S03602,169,205,0.01156443,0
S03602,217,239,-0.01153264,0
S03602,265,280,-0.0154011,0
S03602,392,411,-0.01100212,0
S03602,439,442,-0.02198495,0
S03603,25,34,0.12984076,0
S03603,42,60,0.14539632,0
S03603,66,84,-0.02174779,0
S03603,150,174,-0.09897487,0
S03603,191,202,0.06902861,0
S03603,208,211,0.0562291,0
S03603,214,220,0.08271478,0
S03603,244,258,0.10787381,0
S03603,304,315,0.02922524,0
S03603,335,340,0.06738776,0
S03603,349,351,0.09080534,0
S03603,373,395,-0.06313669,0
S03603,401,420,-0.02002129,0
S03603,426,442,-0.01117071,0
S03603,449,449,0.0,1
S03604,42,45,0.20356952,0
S03604,55,58,0.04882052,0
S03604,62,68,-0.07797299,0
S03604,73,74,0.13264363,0
S03604,120,121,-0.08499758,0
S03604,194,195,-0.02329331,0
S03604,198,200,0.13121271,0
S03604,329,337,0.05235005,0
S03604,343,344,-0.02460987,0
S03604,417,420,0.00419865,0
S03605,14,33,-0.11910654,0
S03605,70,81,-0.01352174,0
S03605,101,105,0.09829701,0
S03605,114,124,0.09427421,0
S03605,145,154,0.03490687,0
S03605,165,173,0.00655437,0
S03605,211,223,-0.06607876,0
S03605,280,297,-0.00735241,0
S03605,321,331,0.08944849,0
S03605,399,409,0.042053,0
S03606,89,101,-0.21491125,0
S03606,112,121,-0.05662707,0
S03606,129,152,-0.0153814,0
S03606,243,246,0.04608466,0
S03606,249,257,-0.0928953,0
S03606,263,285,-0.0899955,0
S03606,307,311,-0.069294,0
S03606,427,449,0.57556386,1
S03607,16,29,-0.1576416,0
S03607,35,71,0.51323924,0
S03607,78,93,-0.27275776,0
S03607,141,149,-0.22545161,0
S03607,255,290,-0.0850384,0
S03607,404,425,-0.19342701,0
S03608,67,69,-0.01653936,0
S03608,71,76,-0.07143428,0
S03608,117,118,0.0663988,0
S03608,150,153,0.01561474,0
S03608,156,162,0.22260071,0
S03608,265,273,0.1450196,0
S03608,277,278,0.40697853,0
S03608,297,300,-0.05798119,0
S03608,321,326,-0.00679087,0
S03608,362,363,-0.05493554,0
S03608,372,383,-0.10954833,0
S03608,406,420,-0.13464453,0
S03608,442,444,0.01600725,0
S03608,446,447,0.01408946,0
S03608,448,449,0.01094749,1
S03609,12,70,0.790935,0
S03609,100,120,-0.21507328,0
S03609,123,158,0.05448122,0
S03609,180,190,-0.23936154,0
S03609,221,236,-0.16048851,0
S03609,263,281,0.05417061,0
S03609,409,415,-0.16523763,0
S03610,24,31,0.12090175,0
S03610,77,101,-0.13731932,0
S03610,147,154,0.0032415,0
S03610,165,184,-0.15749046,0
S03610,202,225,-0.00410375,0
S03610,243,245,0.24368074,0
S03610,290,320,-0.3229347,0
S03610,323,329,0.43933061,0
S03610,421,427,0.00200624,0
S03610,441,443,0.06714612,0
S03611,79,124,0.11857096,0
S03611,230,239,0.09471358,0
S03611,308,314,0.03434282,0
S03611,320,325,-0.21221405,0
S03611,330,334,0.07471973,0
S03611,350,382,1.72544982,0
S03612,34,36,0.11195856,0
S03612,77,85,-0.14130745,0
S03612,118,125,-0.18605235,0
S03612,163,183,-0.12640962,0
S03612,265,303,0.04262546,0
S03612,337,357,-0.04192715,0
S03612,379,391,-0.19157555,0
S03612,418,430,-0.19098032,0
S03613,38,43,0.20931906,0
S03613,60,67,0.13324004,0
S03613,76,84,0.06980631,0
S03613,108,117,0.05159265,0
S03613,124,140,-0.14260812,0
S03613,219,253,-0.49523983,0
S03613,264,279,-0.06113521,0
S03613,334,349,-0.01632671,0
S03613,387,390,0.15750399,0
S03613,415,430,-0.1071845,0
S03614,13,34,-0.15907465,0
S03614,50,90,0.20362112,0
S03614,130,142,-0.2047783,0
S03614,171,186,-0.20969185,0
S03614,210,231,0.04026429,0
S03614,334,365,0.05600866,0
S03614,387,396,-0.16906721,0
S03614,433,448,-0.15680413,0
S03615,18,24,0.05562816,0
S03615,25,50,0.36671348,0
S03615,54,55,0.03706642,0
S03615,56,59,-0.27343753,0
S03615,67,71,-0.11227156,0
S03615,83,92,-0.0032278,0
S03615,94,96,0.49176292,0
S03615,108,109,-0.17429144,0
S03615,117,122,-0.05176643,0
S03615,137,139,-0.08853272,0
S03615,164,173,0.03017781,0
S03615,175,176,0.00850556,0
S03615,178,179,-0.11219618,0
S03615,188,192,-0.02649326,0
S03615,203,216,0.03976951,0
S03615,230,232,-0.08039876,0
S03615,234,237,-0.12412001,0
S03615,251,270,0.12313804,0
S03615,282,284,0.02225898,0
S03615,288,289,-0.01125594,0
S03615,362,364,-0.0149586,0
S03615,373,375,-0.07255442,0
S03615,388,391,0.06361318,0
S03615,393,401,0.00129178,0
S03615,402,403,-0.07598073,0
S03615,420,422,0.00862052,0
S03615,426,428,-0.02293839,0
S03615,430,431,0.00874291,0
S03615,442,443,0.01047307,0
S03615,444,446,0.0134565,0
S03615,447,449,0.01503163,1
S03616,38,42,-0.08836626,0
S03616,83,87,0.16894413,0
S03616,90,92,-0.10281911,0
S03616,102,114,-0.1879335,0
S03616,241,253,0.00635927,0
S03616,353,355,-0.00264073,0
S03616,375,377,0.17008174,0
S03616,387,389,-0.1013564,0
S03616,390,395,-0.05091095,0
S03616,423,424,-0.02230242,0
S03616,425,426,0.01427189,0
S03616,434,435,-0.0100028,0
S03617,19,26,0.05248047,0
S03617,84,95,0.0006624,0
S03617,121,128,0.11456759,0
S03617,143,149,0.11637687,0
S03617,159,178,-0.04016681,0
S03617,191,221,-0.23430386,0
S03617,238,243,0.11383318,0
S03617,251,254,0.08685717,0
S03617,284,291,0.05757518,0
S03617,302,336,-0.33690729,0
S03617,347,374,-0.33287389,0
